937	2	Business Briefing: F.D.A. Approves Celebrex in Generic Versions
938	2	Is your kitchen polluting your home?
939	2	Cornell Scientistâ€™s Quest: Perfect Broccoli
940	1	Certain Antipsychotics Up Risk of Death for Patients With Dementia: Study
941	2	Recipes for Health: Tomatoes Take Center Stage
942	2	Well: Life Beyond the Cancer Clinic
943	1	Efficient Disease Risk Prediction a Long Way Off, Experts Say
944	1	Joint Replacement Patients Face Blood Clot Risk in Hospital
945	2	A British-American scientist and a pair of Norwegian researchers were awarded this yearâ€™s Nobel Prize in Medicine.
946	2	RT @stavernise: I'm hoping to chat with people who will be affected by FDA painkiller changes. Please email me, sabrinat@nytimes.com
947	2	Answers to your Ebola questions about how many people are being treated and how the virus spreads.
948	1	Response to First Treatment May Predict Epilepsy's Course
949	2	RT @ksacknyt: HHS Secretary Burwell says one of two Ebola patients in Dallas will be transferred to Emory Hospital in
950	2	Eczema and the summer don't mix. Here are some tips to help.
951	2	Disappointed by your running group? You are not alone.
952	2	Recipes for Health: Farfalle With Artichokes, Peas, Favas and Onions â€” Recipes for Health
953	2	RT @celiadugger: Like cholera, Ebola can cause severe, deadly diarrhea, @nytDeniseGrady repts. Replentishing fluids essential.
954	2	Well: The Drawbacks of Puppy Love
955	1	Women Marathon Runners Have Less Artery Plaque: Study
956	2	If youâ€™e had an inkling that fake sugar is bad for you, more hints you could be right.
957	2	Obama Weighs Steps to Cover Contraception
958	2	Global Health: Poor Nations Seek New Hepatitis C Drug
959	2	Christie Had Weight-Loss Surgery
960	1	13 Surprising Clues to Skin Cancer Risk
961	1	Hotel Room Germs Abound on TV Remotes, Light Switches
962	1	Chemical Used to Strip Bathtubs Linked to Worker Deaths: CDC
963	1	Motorcycle Helmet Laws Save Lives and Dollars: CDC
964	2	Ask Well: Is Your Sunscreen Safe?
965	1	Drug Seems to Speed Recovery After Traumatic Brain Injury
966	2	Reactions: Handwriting Loses Ground, Healing Tattoos, Telescopic Legacies
967	2	California Asks: Should Doctors Face Drug Tests?
968	2	West Africans Make Plea for Long List of Ebola Needs
969	1	'Bird' Flu May Be More Common in Humans, But Less Deadly
970	2	NYC Ebola patient is 33 years old, says @DrMaryTBassett
971	2	Readers ask: Can exercise cause headaches?
972	1	New Injection Might Lower Tough-to-Treat Cholesterol
973	2	Age-related attention deficit: it may be why older people take so long getting ready to leave the house @joyce_wadler
974	2	The Hard Road Back: Baffling Rise in Suicides Plagues U.S. Military
975	2	Well: Blueberries for All
976	2	RT @dacorc: Still most popular NYT story: After Surgery, Surprise $117,000 Medical Bill From Doctor He Didnâ€™t Know
977	2	Prescription Drug Deaths in Florida Plunge After Tougher Laws
978	1	Should Cystic Fibrosis Patients Get So Many Antibiotics?
979	2	The rise in knee replacements may be caused by the rise in weight.
980	2	The New Old Age Blog: Sex in Assisted Living: Intimacy Without Privacy
981	2	After Negative Ebola Test, Quarantined Nurse Criticizes Treatment at Newark Airport
982	2	Will the World Cup cause an outbreak of Dengue fever?
983	1	Smoking May Up Cancer Risk in Barrett's Esophagus Patients
984	1	Hormonal Changes May Trigger Migraines in Some Women
985	2	Dr. Melvin J. Glimcher, Prosthetics Innovator, Dies at 88
986	1	'Superinfected' Patients Give Clues to Fighting HIV
987	2	Books: In 'Doctored,' Shortcomings of Health Care and Doctor
988	2	Letters: Support for Breast-Feeding (1 Letter)
989	1	Low-Dose Aspirin After Lung Clot Could Prevent Recurrence
990	2	Governors of New York and New Jersey Defend Ebola Quarantine
991	2	Punched and Poked by Their Pride and Joy
992	2	Jesuit Campus to End Coverage for Elective Abortions
993	1	Women Fare Better With Heart Failure
994	2	Obama to Introduce Sweeping New Controls on Ozone Emissions
995	2	The New Old Age Blog: Weaning Older Patients Off of Sleeping Pills
996	1	'Active' Video Games May Not Boost Kids' Fitness: Study
997	2	What can a kiss tell you about a relationship?
998	2	Well: Really? The Claim: Evening Primrose Oil Soothes Eczema
999	2	Europe: France: Man Dies From New SARS-Like Infection
1000	1	Kids May Develop a Sense of Fairness Earlier Than Thought
1001	2	RT @UpshotNYT: Health spending is slowing in a lot of other countries too. Should we rethink our assumptions? http://nyti.ms/1rjxARa
1002	2	Well: Importance of On-Time Deliveries
1003	2	Use of Ebola Survivorsâ€™ Blood as Possible Treatment Gains Support
1004	1	Even When Silent, Irregular Heartbeat Linked to Stroke Risk
1005	2	Well: Life, Interrupted: A Chat With Suleika
1006	2	RT @celiadugger: New cholesterol guidelines no great boon for big Pharma...most statins inexpensive generics.
1007	2	Ask Well: Double the Workout, Double the Benefits?
1008	2	Well: Website Explores Sugarâ€™s Effects on Health
1009	1	Acne Medication May Raise Risk of Eye Infections
1010	2	The New Old Age Blog: A Surgical Center for Older Patients
1011	2	Scientists have peered inside the skull of animals that had just had a concussion. The results are sobering.
1012	2	RT @nytDeniseGrady: The best news in a long time for people with hepatitis C, the leading cause of liver transplants.
1013	2	RT @HannaIngber: .@nytimeshealth readers shared compelling personal &amp; prof experiences with dementia. Our comment wall
1014	2	Editorial: The Aftermath of Measles Vaccine Scare in Britain
1015	2	The New Health Care: What to Look for in Judging the Affordable Care Act
1016	2	Well: This Is Our Youth
1017	2	Well: Where You Live Matters for Lifesaving Liver Transplants
1018	2	Global Health: Vaccine Drive to Curb Spread in Middle East
1019	2	Well: Distracted Drivers and New Drivers a Perilous Mix
1020	1	9/11 a Life-Defining Day for the Young
1021	2	Pesticide Levels in Waterways Have Dropped, Reducing the Risks to Humans
1022	1	Restless Legs Syndrome May Boost Blood Pressure
1023	2	Well: Schizophrenic and Wanting to Connect
1024	2	How would you react if an overweight doctor suggested you drop a few pounds?
1025	1	Blood Infection Costliest U.S. Hospital Condition: Report
1026	1	Undergrads' Drinking Patterns May Predict Future Abuse
1027	1	Gas Engines May Be Dirtier Than Diesels in One Respect
1028	2	Hospitals in Kashmir Struggle After Flooding, Deepening a Health Crisis
1029	2	The New Health Care: How People Feel About Their Employer-Sponsored Health Plans
1030	1	More Doubt on Link Between a Blood Chemical and Heart Disease
1031	2	Judge Upholds Policy Barring Unvaccinated Students During Illnesses
1032	2	Maybe it's never too late to become an ultra-marathoner.
1033	2	Essay on god and medicine http://nyti.ms/YVpN9G
1034	2	Women have fewer orgasms during hookups than men.
1035	2	The Health Toll of Immigration
1036	1	10 Ways to Resist Tobacco Cravings
1037	2	â€œPlacentas from babies at risk for autism, clearly thereâ€™s something quite different about them.â€
1038	2	Well: Why Runners Donâ€™t Get Knee Arthritis
1039	2	Americaâ€™s young people, as a group, are becoming more out of shape with every passing year
1040	2	The New Old Age Blog: More on Sleeping Pills and Older Adults
1041	2	If you needed a kidney would you break the law to get one? Coming Sunday from @ksacknyt in @nytimes.
1042	2	Advice on Addiction in Boomers, Part 1
1043	2	Well: Weight Gain Carries Risks, No Matter Your Weight
1044	2	Debriefing: Bill Sothern Remediates Mold and Other Hazards
1045	1	Older Adults Do Get a Good Night's Rest, Survey Finds
1046	2	The New Old Age: A Search for Harmony
1047	2	F.D.A. Announces Stricter Rules on Tanning Beds
1048	1	Preteen Food Choices May Help Predict Eating Disorders Later
1049	2	Digital Medical Records Become Common, but Sharing Remains Challenging
1050	2	Well: Behavior Therapy Aids Obsessive-Compulsive Disorder
1051	2	Letters: Tests for Newborns (1 Letter)
1052	2	Report Published on 3 Who Died From H7N9 Bird Flu
1053	1	Spinal Surgery Riskier for Certain Patients, Study Finds
1054	2	It was costly, but strikingly easy to buy a kidney (Photo: Rina Castelnuovo for NYT) http://nyti.ms/1m8YqVr
1055	2	Well: Chia Smoothie Recipes for Health
1056	1	Realistic Activity Goals Seem to Ease Arthritis Pain, Study Finds
1057	1	New Drug Boosts 'Good' Cholesterol in Study Patients
1058	2	Osteopathic schools are turning out nearly a third of all med school grads http://nyti.ms/1pqrKKo
1059	1	Most Adults With Facial Disfigurement Adapt Psychologically
1060	2	National Briefing: Health Officials Reverse Diagnosis of MERS in Illinois Man
1061	2	What percentage of active physicians in the United States are men? Take the weekly health quiz.
1062	1	Brain Scans Overused on U.S. Stroke Patients, Study Says
1063	2	Well: Ask Well: Is Horseback Riding Good Exercise?
1064	1	Americans Spending More of Their Lives Struggling With Diabetes
1065	1	Hot Weather's Return Brings Ozone Warnings
1066	2	In Practice: Timetable for Opening of Small Business Exchanges May Not Represent a Delay
1067	1	More People Need Training in Lifesaving Epinephrine Use, Advocates Say
1068	2	RT @nytDeniseGrady: Ebola patient, a WHO staff member from Senegal, arrives in Germany for treatment  http://on.wsj.com/1vQ4h7H via
1069	2	Advertising: Blurring Line Between Snack and Meal, Mac and Cheese to Graze On
1070	1	Toddlers Don't Seem to Listen to Own Voices to Correct Speech
1071	1	Drinking More Fluids Could Lower Men's Bladder Cancer Risk
1072	2	What's behind the rise in peanut allergies?
1073	2	Global Health: Snakes Leave Identity Within Their Fang Marks
1074	2	RT @ReedAbelson: A Chilling Medical Trial
1075	2	Science Bookshelf: Best Selling Science Books
1076	2	Global Health: Rubella Epidemics in Japan and Poland
1077	2	The New Old Age Blog: Do Not Resuscitate: What Young Doctors Would Choose
1078	2	Well: Instant Noodles Tied to Heart Risk
1079	2	C.D.C. Issues New Guidelines for Ebola Care
1080	2	RT @nytDeniseGrady: An American brought Marburg--a lot like #Ebola--to the U.S. in 2008. Nobody knew. Nobody caught it.
1081	2	An outbreak of respiratory illness infecting 225  children is baffling scientists.
1082	1	Rising Global Smoking Rates Could Add Millions of TB Deaths
1083	2	Taking an aspirin at night may boost heart benefits, from @anahadoconnor
1084	1	Wheelchair Breakdowns on the Rise, Study Finds
1085	2	Letters: Health Care Pricing (1 Letter)
1086	2	Well: Snacking Your Way to Better Health
1087	1	Daily Low-Dose Aspirin Risks Seem to Outweigh Gains for Many: Study
1088	1	Sex After Heart Attack? Doc's OK May Be Key
1089	2	Answers Sought for When Marijuana Laws Collide
1090	2	Dozens in Ohio Monitored for Possible Exposure to Nurse With Ebola
1091	1	Stem Cell Therapy Could Boost Kidney Transplant Success: Study
1092	2	Can you think like a doctor? A young woman develops odd pains and a swollen foot. Check http://nyti.ms/1iWDUH8 at 6AM ET tomorrow to
1093	2	Despite Two New Studies on Motives for Monogamy, the Debate Continues
1094	2	Essay: Looking for the Final Word on Treatment
1095	1	Early Ovary Removal May Raise Arthritis, Osteoporosis Risk
1096	2	Ebola Patient in Dallas Still in Critical Condition, C.D.C. Chief Says
1097	2	The New Old Age Blog: Dizzying Times
1098	1	Heavier Ex-NFL Players May Be Prone to Brain Decline
1099	2	Well: Living With Cancer: Chronic, Not Cured
1100	1	Drug Eases Gout Flare-ups in Some Patients: Study
1101	2	Maurice Hilleman, M.M.R. Vaccineâ€™s Forgotten Hero
1102	2	Gay Advocates Can Shift Same-Sex Marriage Views
1103	1	Light or Moderate Drinking Linked to Lower Stroke Risk in Women
1104	2	Well: When Fear Is a Barrier to Good Care
1105	2	The sale of athletic apparel has exploded in the past few years
1106	2	Well: Steps for More, and Better, Sleep
1107	1	Kids With Epilepsy Should Get Screened for Autism, Developmental Delays
1108	2	Gynecologyâ€™s Gender Question
1109	1	New Blood Thinner Linked To Higher Heart Attack Risk
1110	2	Obama Intends to Let Health Care Law Prove Critics Wrong by Succeeding
1111	2	RT @nytDeniseGrady: The medical illustrator had a pushy mother. In â€˜Medicineâ€™s Michelangelo,â€™ Dr. Frank Netterâ€™s Life in Pictures
1112	2	RT @sangerkatz: .@CDCgov study says soda drinking in South may be higher because there is more advertising of sugary drinks there.
1113	2	Preventing falls in retirement facilities requires designers to see a building in a new light http://nyti.ms/1ttwDVl
1114	2	Feeling guilty about keeping your aircon on at night? Research hints that a cooler bedroom could mean better sleep.
1115	1	New 'Personalized' Drugs Show Promise Against Melanoma, Lung Cancer
1116	1	Back Pain Therapy Often Yields Early Benefits: Study
1117	2	Farmersâ€™ markets are proliferating around the country, increasing 76 percent since 2008.
1118	2	RT @cslnyt: Pregnant? Eat at least two servings of low-mercury fish a week, says FDA and EPA http://nyti.ms/UrkpQy
1119	2	Remaking Medicine: New Lawâ€™s Demands on Doctors Have Many Seeking a Network
1120	1	Researchers Spot Potential Bile Duct Cancer Drug Targets
1121	2	Books: Book Review: â€˜The Norm Chroniclesâ€™
1122	2	Challenge: Can you figure out why a 37-year-old woman continues to have fevers, despite getting antibiotics?
1123	2	Is horseback riding good exercise? Yes, especially if you muck out your mountâ€™s stall.
1124	2	The rapid price increases for some generic drugs have caught doctors and patients by surprise
1125	1	Healthy Living Can Cut Chances of Developing Diabetes
1126	1	Female Soccer Players May Face Health Problems: Study
1127	2	Video Graphic: What types of activity does your activity tracker see? What does it miss?#wiredwell
1128	1	Make Yourself Heart Attack Proof
1129	2	Three approaches to beating the AIDS epidemic in South Africa
1130	1	Gene Variant May Raise Death Risk After Heart Bypass
1131	1	People Tend to Choose Friends Just Like Themselves
1132	2	Do you think doctors should be able to decide which conditions may be helped by marijuana? Good comments here
1133	1	Gene Mutations Identified in Uterine Fibroids
1134	1	Fewer Than Half of Kids Hurt in Car Crashes Wearing Seat Belts
1135	2	Man in U.S. With Ebola Had Been Screened to Fly, but System is Spotty
1136	1	Vitamin D Won't Help Most COPD Patients: Study
1137	2	Well: Ask Well: Do You Have a Question About Ebola?
1138	2	A very few neurons may turn appetite on and off
1139	1	Wine Ratings May Be Meaningless for Most People
1140	2	Recipes for Health: Orzo With Peas and Parsley Pesto â€” Recipes for Health
1141	2	RT @celiadugger: Could a terrorist like Brody on Homeland make a defibrilllator kill? Kolata says the answer isn't a simple no.
1142	2	Public Health: The Partisan Divide on Ebola Preparedness
1143	2	Comment: Families, in Many Shapes and Sizes (5 Comments)
1144	2	In Practice: Problems at Health Care Web Site Not From Online Attack, Experts Say
1145	1	Former Football Players' Brains May Benefit From Healthy Lifestyle
1146	1	Experts Point Out Signs of Dangerous Heart Rhythm
1147	2	One in 10 Americans now takes an antidepressant; among women in their 40s and 50s, the figure is one in four.
1148	1	More Exercise Could Make For Better Sleep: Study
1149	1	'Chemo Brain' May Linger 20 Years After Breast Cancer Treatment
1150	2	Books: â€˜The Compatibility Geneâ€™ Offers Interesting Insights on the Immune System
1151	2	Well: Summer Bean Salads
1152	2	Diederik Stapelâ€™s Audacious Academic Fraud
1153	1	Gene Mutation Helps Clear Fats From Blood, Study Finds
1154	1	Modern Shift Work Patterns May Be Less Harmful to Health
1155	2	Should medical school tests be multiple choice? Is there ever a single best answer in the real world of medicine?
1156	1	Breast-Feeding, Vaccinations Lower SIDS Risk, Experts Say
1157	1	Tests Might Someday Help Spot Early Lung Cancer
1158	2	Panel Finds No Benefit in Sharply Restricting Sodium
1159	2	Other ways to help in efforts to stem Ebolaâ€™s tide
1160	1	Vitamin D May Affect Lung Transplant Success
1161	1	Otherwise Healthy Older Men Undertreated for Prostate Cancer: Study
1162	2	More evidence that recess leads to school success.
1163	2	LETTERS: Tackling Kidney Disease (1 Letter)
1164	1	Experts Offer Tips on Avoiding iPad-Linked Shoulder, Neck Strain
1165	2	Recipes for Health: Banana Wild Blueberry Smoothie With Chia Seeds â€” Recipes for Health
1166	2	Clashes Erupt as Liberia Sets a Quarantine
1167	1	U.S. Wants to Buttress Alzheimer's Arsenal by 2025
1168	1	Small Batteries, Other Shiny Objects Pose Risks to Children
1169	2	Baby Pictures at Doctorâ€™s? Cute, Sure, but Illegal
1170	2	RT @StevenPetrow: The disclosure that took me nearly a lifetime to write: Young, #Gay and blaming myself for #Cancer -
1171	2	Bracing for the Falls of an Aging Nation
1172	2	Well: Think Like a Doctor: Sugar-Free
1173	2	The New Old Age Blog: Many Problems Lead to Thoughts of Suicide, Study Finds
1174	2	Books: Guiding a Husband and a Mother Through Alzheimerâ€™s at the Same Time
1175	2	The New Old Age Blog: An End-of-Life Nightmare
1176	2	Ask Well: White-Coat Hypertension
1177	1	U.S. Health Care Spending High, But Quality Lags: Report
1178	1	Obese, Asthmatic Kids Need Special Care Under Anesthesia
1179	2	Well: Sex as Exercise
1180	2	Is your dog's yawn contagious?
1181	2	Cabbage and Pepper Chakchoukah
1182	1	Many Americans Ambivalent Over Laws Aimed at Healthy Living
1183	2	Can Apple Build a Cool and Convenient iWatch?
1184	2	Technophoria: On Campus, a Faculty Uprising Over Personal Data
1185	1	Treating Diabetes, Depression Together May Make Sense
1186	1	Breast-Feeding Won't Prevent Kids' Eczema, Researchers Say
1187	2	Ebola Patient Dies in German Hospital
1188	1	Some Smokers More Likely to Quit After Stroke Than Others
1189	2	Well: The 4-Minute Workout
1190	2	News Analysis: Plan B Is Not a Cure-All
1191	1	Lifespan Gap Shrinks Between Whites, Blacks
1192	2	Well: A Spoonful of Medicine May Put Children at Risk
1193	2	Ask an Expert: Advice for Caregivers of Relatives With Cancer
1194	2	A Good Appetite: The Ultimate Veggie Burger
1195	1	Chronic Pain May Depend on Emotional Reaction to Injury
1196	2	RT @cslnyt: A new smart scale can pinpoint the calories in homemade cake. At last. http://nyti.ms/1qqZwQH
1197	2	New some new recipes for broccoli? Here are five healthy ones that help you use the entire stalk.
1198	2	Well: New Doubts About Ginkgo Biloba
1199	2	Liberian President Pleads With Obama for Assistance in Combating Ebola
1200	1	Does Your Teen Constantly Challenge You?
1201	2	The NYT would like to hear from veterans about their deployment and the return to civilian life
1202	1	Concerns Over Kids' Shut-Eye an Age-Old Problem
1203	1	HPV-Linked Oral Cancers on the Rise, Study Finds
1204	2	The AARP issued a report suggesting that potential caregivers will be in much shorter supply starting in 2026
1205	2	Just like people in the U.S., everyone in Monrovia was talking about Duncan, writes @helenecooper
1206	1	Scientists Pinpoint Childhood Obesity Genes
1207	2	Concussion Fears Lead to Growth in Specialized Clinics for Young Athletes
1208	2	Can you guess what's wrong with a gymnast who has a big belly? Check @nytimeswell tomorrow at 6AM ET for our next Think Like a
1209	2	Technophoria: Dissent Over a Device to Help Find Melanoma
1210	2	Autism is genetically linked to cancer.
1211	2	After Uproar, Penn State Suspends Penalty Fee in Wellness Plan
1212	1	Liposuction Might Have 'Boomerang' Effect
1213	2	RT @lpolgreen: "The risk that anyone will contract Ebola in the United States is extremely small.â€ http://www.nytimes.com/interactive/2014/07/31/world/africa/ebola-virus-outbreak-qa.html?module=Search&mabReward=relbias%3As%2C%7B%221%22%3A%22RI%3A11%22%7D
1214	2	Recipes for Health: Roasted Corn and Tomato Salsa
1215	2	Letters: It May Only Look Like Shyness (1 Letter)
1216	1	Are Post-Angioplasty Stress Tests Unnecessary?
1217	1	What Causes Hot Flashes, Anyway?
1218	2	RT @sangerkatz: Was surprised by the HPV-related mortality stat in this @DrPaulOffit op-ed on vaccine: 4,000 deaths a year in US
1219	1	Fetal Exposure to Cellphone Radiation Tied to ADHD-Like Symptoms in Mice
1220	2	The New Old Age Blog: No Easy Answers on Financing Long-Term Care
1221	1	City Bike-Share Riders Seldom Wear Helmets
1222	2	Well: Think Like a Doctor: A School of Red Herrings
1223	1	Older Women Should Not Take Calcium, Vitamin D: Task Force
1224	1	Trans Fats May Raise Stroke Risk in Older Women
1225	2	There's some new technology out there designed to get you a better night's sleep. Does it work?
1226	2	Vegetarian Thanksgiving need not mean Tofurky. Lots of delicious ideas here. http://nyti.ms/1pfSIbd
1227	1	Watch What You Eat After Teeth-Whitening, Expert Says
1228	2	Genetic Tester to Stop Providing Data on Health Risks
1229	1	Booze in Movies May Fuel Teenage Drinking
1230	2	College Players Often Donâ€™t Tell Of Hits to Head, Studies Find
1231	2	Matter: Tiny, Vast Windows Into Human DNA
1232	1	5 Foods that Reduce Inflammation
1233	1	Men's Legs May Be New Source for Hair Transplants
1234	2	The American missionaries fighting Ebola are both on the mend.
1235	2	RT @bstrauch: Have a breast cancer story? @nytimeswell wants to hear from you
1236	1	Mothers on Antidepressants Less Likely to Breast-Feed: Study
1237	1	Baldness Drug May Cause Sexual Side Effects: FDA
1238	2	Stryker Settles Suits by Hip Implant Patients for $1 Billion
1239	1	Study Supports Guilt's Role in Depression
1240	1	Switch to Powder-Free Latex Gloves Cuts Health Workers' Allergy Risk
1241	2	Recipes for Health: Summer Stir-Fries
1242	1	Live Liver Donation Safer Than Previously Thought
1243	1	WTC First Responders More Likely to Have Asthma: Study
1244	1	ADHD Drug Shortage Pushes Parents to Seek Substitutes
1245	1	Meds for Autism Not Well Understood: Study
1246	2	Take this quiz to see whether you have a a Mediterranean diet.
1247	2	Spain Reports First Case of Ebola Contracted Outside West Africa
1248	2	Midwest: Wisconsin: Governor Signs Abortion Curbs
1249	2	RT @thomaskaplan: Cuomo: "Dallas, unfortunately, was caught before they could really prepare. ... We had the advantage of learning from
1250	2	The HPV vaccine appears to protect women against throat cancers caused by oral sex.
1251	1	If Your Dining Partner Overeats, So May You
1252	2	Well: Safer Hospital Rooms
1253	1	Stress Linked to Higher Mortality Risk Among Men
1254	1	Disabled Elderly Say They Want Dignity, Control
1255	1	Abused Girls at Greater Risk for Heart Disease as Adults: Study
1256	2	Well: Body: Depression and C. Difficile Infections
1257	1	Children Exposed to HIV Before Birth at Risk for Language Delay
1258	1	Rising Health Care Costs Hitting Family Pocketbooks
1259	2	Well: How Exercise Changes Fat and Muscle Cells
1260	2	Well: Anemia Tied to Dementia Risk
1261	2	After a hiatus, doctors are exploring medicinal uses of LSD, Popular Science says.
1262	2	The Americas: Governments in Central America Mobilize to Fight Dengue Virus
1263	1	Frailty May Threaten Melanoma Survival More Than Age
1264	2	Global Health: Polio on the Rise Again in Pakistan, Officials Say
1265	2	How is it possible for a child to have three biological parents? Meet one who does.
1266	1	Could Menthol Cigarettes Pose Even Higher Stroke Risk?
1267	2	Well: The Yogurt Must Be Greek
1268	2	Share your breast cancer stories with @nytimeswell:
1269	2	Treatment Cost Could Influence Doctorsâ€™ Advice
1270	1	The New Face of Pet Therapy
1271	2	An Obscure Biotech Firm Hurries Ebola Treatment
1272	1	Chin Implant Surgeries On the Rise in U.S.
1273	1	Unvaccinated Kids Behind Largest U.S. Measles Outbreak in Years: Study
1274	1	Common Blood Pressure Drugs May Not Cut Colon Cancer Risk
1275	1	Early Menopause May Raise Risk for Brain Aneurysm
1276	2	Well: Ask Well: An Exercise Plan for Middle Age
1277	2	Global Health: A Goal to Combat Malaria With the Help of a Robot
1278	2	RT @nytDeniseGrady: The experimental Ebola drug given two 2 Americans: can it, should it, be used in Africa?
1279	2	A Post-Election Day Certainty: New Scrutiny for the Affordable Care Act
1280	2	Well: Heart Disease and Dogs
1281	2	Well: Christmas in the Hospital
1282	2	Reactions Letters To the Editor and Online Comments: Reactions
1283	2	RT @cslnyt: Insufficient oxygen to brain in labor isn't necessarily the cause of injuries in newborns. Truth = complex.
1284	2	Treatment for irritable bowel disease has made great advances, with less disruptive surgery.
1285	2	Medicines Taken During Pregnancy to Get Clearer Warnings on Risk
1286	1	Keep Food Safety in Mind This Memorial Day Weekend
1287	1	As Obesity Rates Rise, Cases of Kidney Stones Double: Study
1288	1	HIV Exposure Before Birth May Raise Kids' Risk of Hearing Loss
1289	2	N.I.H. Seeks $4.5 Billion to Try to Crack the Code of How Brains Function
1290	2	The New Old Age Blog: An Osteoarthritis Primer
1291	1	Too Much Screen Time May Harm Kids' Fitness
1292	1	Ritual in Some Jewish Circumcisions Raises Risk of Herpes Infection: Report
1293	2	The New Old Age Blog: Part D for Drug Coverage â€” and Drudgery
1294	2	RT @celiadugger: Heartbreaking story of mother,  accomplished lawyer &amp; beloved aunt afflicted by maternal mental illness.
1295	2	Well: Ask Well: How Many Eggs Can I Eat?
1296	2	RT @albertsun: Still no pill that treats cardiovascular disease, etc as well as lifestyle change
1297	1	'Mini' Stem Cell Transplant May Help Seniors With Blood Cancer
1298	2	Washington: Judge Rebukes F.D.A. Over Contraception Restriction
1299	2	Britain Pledges Millions to Fight Ebola and Chides Others to Spend More
1300	1	TV Anchor Robin Roberts Has Rare Bone Marrow Disorder
1301	2	For Boston Bombing Victims, a Long, Painful Road to Recovery
1302	1	Millions of Americans Have Untreated Hearing Loss: Study
1303	2	Recipes for Health: Arugula, Cherry and Goat Cheese Salad
1304	1	Plavix's New Generic Status Could Be Boon for Patients
1305	1	Could Bloodletting Ease Heart Risks for the Obese?
1306	2	In Practice: States Report Health Insurance Application Numbers
1307	2	RT @celiadugger: Turns out my chatty walks with friends don't count as moderate exercise. Too bad! I like to walk and talk.
1308	1	Disney to Curtail Junk Food Ads Aimed at Kids
1309	1	Ill-Fitting Children's Seat Belts Common in U.S., Study Finds
1310	2	Study: Medical interns devote about eight minutes each day to each patient, only about 12 percent of their time.
1311	2	Well: How Fat May Hurt the Brain, and How Exercise May Help
1312	1	Living Near Major Roads May Shorten Heart Attack Survival
1313	1	Norovirus Outbreak Traced to Reusable Grocery Bag
1314	1	Couples Can Pay a Price for Materialism
1315	2	Critics of Health Care Law Outspending Its Supporters on Ads
1316	2	In Practice: Tea Party Group Begins Anti-Health Care Law Blitz in Four House Districts
1317	1	Many Suicidal Teens Make First Try Before High School
1318	2	Why are dangerous supplements still on store shelves? @anahadoconnor  explains
1319	2	Well: Teenage Sunburns Raise Melanoma Risk
1320	2	Polio in Syria Is Said to Be Under Control
1321	2	Well: Ask Well: Ball Chairs
1322	1	BPA Exposure in Womb Linked to Behavioral Woes in Girls
1323	2	Well: Home Births Pose Special Risks
1324	2	What remaining questions do you have have about Ebola? Tweet at us.
1325	1	Obesity More Likely in 'Night-Owl' Kids
1326	2	At Restaurant, Delay Is Help on Health Law
1327	2	About 12 percent of spices brought to the U.S.are contaminated with insects, rodent hairs and other things.
1328	2	A profile of the Nobel in Medicine winners from last year. Their discovery was  both practical and profound.
1329	2	RT @cslnyt: Antiviral Drugs Curb Flu Deaths in Children But Fall in Use
1330	1	Stroke Risk Rises With Duration of Type 2 Diabetes: Study
1331	2	Birth Control Order Deepens Divide Among Justices
1332	2	Well: Sleep Apnea May Worsen Diabetes
1333	2	RT @cslnyt: Restricting a child's food can backfire. @taraparkerpope
1334	2	Well: Skin Cancer on the Rise in Young Women
1335	2	Health Care Act Still Covers 7.3 Million
1336	2	RT @nytimes: MTV's "16 and Pregnant" and its spinoffs might have prevented as many as 20,000 births to teen moms in 2010
1337	2	Harvoni, a Hepatitis C Drug From Gilead, Wins F.D.A. Approval
1338	2	Unionsâ€™ Misgivings on Health Law Burst Into View
1339	1	'Uncertainty' Remains Over Supply of Key Cancer Drugs
1340	2	RT @UpshotNYT: How to create the best healthcare policies. http://nyti.ms/1yLW45G
1341	2	U.S. Issues Guidelines for Medical Exams in Sexual Assault Cases
1342	1	1 in 5 U.S. Adults Suffers Mental Ills: Report
1343	2	RT @cslnyt: Got 4 min? Let me explain why too many nursing home residents don't get their teeth brushed.
1344	1	Study Finds No Link Between Dyslexia and IQ
1345	2	The New Health Care: What the Reduction in Tonsillectomies Teaches Us About Medicine
1346	2	Legislature Approves Bill Allowing Pharmacists to Give Meningitis Vaccination
1347	2	Readers respond: What's it like being a mother with cancer?
1348	1	Global Toll of 'Non-Communicable Diseases' -- $47 Trillion by 2030
1349	2	RT @cslnyt: "I'm grateful to this article for humanizing Mr. Duncan" who is not a "faceless disease vector" http://nyti.ms/1xhLlzD #ebola
1350	2	Well: New Scrutiny for Medical Devices
1351	2	Can you tell us about your experience with the new health insurance exchanges?
1352	2	During the trial it emerged that Williams was known as "Tic-Tac man" because he left behind Anatabloc samples similar to mints at
1353	2	How Being Hit by a Vehicle Changed Times Colleaguesâ€™ Lives
1354	2	Think Like a Doctor: A Green Heart Solved
1355	1	Cardiac Rehab May Cut Risk Factors After Mini-Stroke
1356	2	RT @KassieBracken: My colleague and friend @amy_harmon inspires envy at her cubicle with her treadmill desk: http://nyti.ms/1flKsLl
1357	1	Bypass Surgery May Be Better Than Angioplasty for Seniors
1358	2	Midwest: Michigan: State Ready to Expand Medicaid
1359	1	Screening Moms-to-Be for Thyroid Trouble May Not Help Offspring
